"","School_ID","Short_Name","Long_Name","School_Type","Primary_Category","Address","City","State","Zip","Progress_Report_Year","Blue_Ribbon_Award_Year","Excelerate_Award_Gold_Year","Spot_Light_Award_Year","Improvement_Award_Year","Excellence_Award_Year","Student_Attainment_Rating","Student_Attainment_Description","Culture_Climate_Rating","Culture_Climate_Description","School_Survey_Student_Response_Rate_Pct","School_Survey_Student_Response_Rate_Avg_Pct","School_Survey_Teacher_Response_Rate_Pct","School_Survey_Teacher_Response_Rate_Avg_Pct","Creative_School_Certification","Creative_School_Certification_Description","School_Survey_Involved_Families","School_Survey_Supportive_Environment","School_Survey_Ambitious_Instruction","School_Survey_Effective_Leaders","School_Survey_Collaborative_Teachers","School_Survey_Safety","Suspensions_Per_100_Students_Year_2_Pct","Suspensions_Per_100_Students_Avg_Pct","Misconducts_To_Suspensions_Year_2_Pct","Misconducts_To_Suspensions_Avg_Pct","Average_Length_Suspension_Year_2_Pct","Average_Length_Suspension_Avg_Pct","Behavior_Discipline_Year_1","Behavior_Discipline_Year_2","Student_Attendance_Year_1_Pct","Student_Attendance_Year_2_Pct","Student_Attendance_Avg_Pct","Teacher_Attendance_Year_1_Pct","Teacher_Attendance_Year_2_Pct","Teacher_Attendance_Avg_Pct","One_Year_Dropout_Rate_Year_1_Pct","One_Year_Dropout_Rate_Year_2_Pct","One_Year_Dropout_Rate_Avg_Pct","Other_Metrics_Year_1","Other_Metrics_Year_2","Freshmen_On_Track_School_Pct_Year_2","Freshmen_On_Track_CPS_Pct_Year_2","Freshmen_On_Track_School_Pct_Year_1","Freshmen_On_Track_CPS_Pct_Year_1","Graduation_4_Year_School_Pct_Year_2","Graduation_4_Year_CPS_Pct_Year_2","Graduation_4_Year_School_Pct_Year_1","Graduation_4_Year_CPS_Pct_Year_1","Graduation_5_Year_School_Pct_Year_2","Graduation_5_Year_CPS_Pct_Year_2","Graduation_5_Year_School_Pct_Year_1","Graduation_5_Year_CPS_Pct_Year_1","College_Enrollment_School_Pct_Year_2","College_Enrollment_CPS_Pct_Year_2","College_Enrollment_School_Pct_Year_1","College_Enrollment_CPS_Pct_Year_1","College_Persistence_School_Pct_Year_2","College_Persistence_CPS_Pct_Year_2","College_Persistence_School_Pct_Year_1","College_Persistence_CPS_Pct_Year_1","Progress_Toward_Graduation_Year_1","Progress_Toward_Graduation_Year_2","State_School_Report_Card_URL","Mobility_Rate_Pct","Chronic_Truancy_Pct","Supportive_School_Award","Supportive_School_Award_Desc","Parent_Survey_Results_Year","School_Latitude","School_Longitude","SAT_Grade_11_Score_School_Avg","SAT_Grade_11_Score_CPS_Avg","Attainment_PSAT_Grade_9_School_Pct","Attainment_PSAT_Grade_10_School_Pct","Attainment_SAT_Grade_11_School_Pct","Attainment_All_Grades_School_Pct"
"578",610052,"MANN","Horace Mann Elementary School","Neighborhood","ES","8050 S CHAPPEL AVE","Chicago","Illinois",60617,2022,NA,2022,NA,NA,NA,"NO DATA AVAILABLE","Student Attainment measures how well the school performed on standardized tests at a single point in time. This school’s scores are compared to national average scores. A 50th percentile score means the school is performing at the same level as the national average school.","ORGANIZED","Results are based on student and teacher responses to the My Voice, My School 5Essentials survey. For more information on this survey and other measures of school culture and climate visit  https://www.5-essentials.org/ .",63.2,73,56,71,"STRONG","This school is Strong in the arts. It nearly meets the goals and priorities outlined in the CPS Arts Education Plan, including Staffing & Instruction, Partnerships, Community & Culture, and Budget & Planning. To learn more, visit  http://www.cpsarts.org/ .","NEUTRAL","WEAK","STRONG","STRONG","STRONG","WEAK",NA,5.4,NA,13.8,"","2.2 days",2021,2022,90.4,90.1,86.9,83.5,92.1,92.5,NA,NA,NA,2021,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,2022,"http://iirc.niu.edu/School.aspx?schoolid=150162990252328",19.5,36.5,"EMERGING","This school has developed an action plan to support social and emotional learning (SEL). Leaders and staff have assessed their school climate, and they are beginning to adopt best practices to support SEL for all students.",2022,41.748274,-87.574816,0,939,0,0,0,0
"579",609904,"ELLINGTON","Edward K Ellington Elementary School","Neighborhood","ES","243 N PARKSIDE AVE","Chicago","Illinois",60644,2022,NA,2022,NA,2012,NA,"NO DATA AVAILABLE","Student Attainment measures how well the school performed on standardized tests at a single point in time. This school’s scores are compared to national average scores. A 50th percentile score means the school is performing at the same level as the national average school.","ORGANIZED","Results are based on student and teacher responses to the My Voice, My School 5Essentials survey. For more information on this survey and other measures of school culture and climate visit  https://www.5-essentials.org/ .",95.6,73,69.4,71,"EXCELLING","This school is Excelling in the arts. It meets the goals and priorities outlined in the CPS Arts Education Plan, including Staffing & Instruction, Partnerships, Community & Culture, and Budget & Planning. To learn more, visit  http://www.cpsarts.org/ .","NEUTRAL","NEUTRAL","STRONG","NEUTRAL","NEUTRAL","WEAK",5.7,5.4,19.6,13.8,"2.4 days","2.2 days",2021,2022,86.2,85.3,86.9,90.6,92.6,92.5,NA,NA,NA,2021,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,2022,"http://iirc.niu.edu/School.aspx?schoolid=150162990252187",18.7,59.3,"EMERGING","This school has developed an action plan to support social and emotional learning (SEL). Leaders and staff have assessed their school climate, and they are beginning to adopt best practices to support SEL for all students.",2022,41.88553,-87.766589,0,939,0,0,0,0
"580",610391,"LINDBLOM HS","Robert Lindblom Math & Science Academy HS","Selective enrollment","HS","6130 S WOLCOTT AVE","Chicago","Illinois",60636,2022,NA,NA,2013,NA,NA,"ABOVE EXPECTATIONS","Student Attainment measures how well the school performed on standardized tests at a single point in time. This school's score is based on attainment relative to the combined College Readiness Benchmark scores, set by College Board. To learn more, visit  https://collegereadiness.collegeboard.org .","ORGANIZED","Results are based on student and teacher responses to the My Voice, My School 5Essentials survey. For more information on this survey and other measures of school culture and climate visit  https://www.5-essentials.org/ .",51.3,73,34.5,71,"EXCELLING","This school is Excelling in the arts. It meets the goals and priorities outlined in the CPS Arts Education Plan, including Staffing & Instruction, Partnerships, Community & Culture, and Budget & Planning. To learn more, visit  http://www.cpsarts.org/ .","NOT ENOUGH DATA","NEUTRAL","STRONG","NOT ENOUGH DATA","NOT ENOUGH DATA","WEAK",2.7,5.4,23.9,13.8,"1.7 days","2.2 days",2021,2022,87.4,88.3,86.9,87.4,93.3,92.5,0.8,1.5,6.1,2021,2022,98.1,88.8,95.9,86.7,92.6,82.9,93.1,80.2,93.5,84,93,83.8,84.4,61.8,84.5,61.9,83.9,71.2,87.8,71.7,2021,2022,"http://iirc.niu.edu/School.aspx?schoolid=150162990250833",1.6,42.1,"ESTABLISHED","This school has put in place systems and structures to support social and emotional learning (SEL). This may include SEL action plans, ongoing training for teachers and staff, partnerships with community organizations, time for SEL in the master schedule, and/or targeted and intensive SEL services.",2022,41.782041,-87.671662,1040,939,91.2,75.4,66.4,77
"581",610142,"RAY","William H Ray Elementary School","Neighborhood","ES","5631 S KIMBARK AVE","Chicago","Illinois",60637,2022,NA,NA,NA,NA,NA,"NO DATA AVAILABLE","Student Attainment measures how well the school performed on standardized tests at a single point in time. This school’s scores are compared to national average scores. A 50th percentile score means the school is performing at the same level as the national average school.","WELL ORGANIZED","Results are based on student and teacher responses to the My Voice, My School 5Essentials survey. For more information on this survey and other measures of school culture and climate visit  https://www.5-essentials.org/ .",79.5,73,82.5,71,"EXCELLING","This school is Excelling in the arts. It meets the goals and priorities outlined in the CPS Arts Education Plan, including Staffing & Instruction, Partnerships, Community & Culture, and Budget & Planning. To learn more, visit  http://www.cpsarts.org/ .","STRONG","NEUTRAL","STRONG","STRONG","STRONG","WEAK",7.8,5.4,28.6,13.8,"1.7 days","2.2 days",2021,2022,93.1,90.9,86.9,89,92.7,92.5,NA,NA,NA,2021,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,2022,"http://iirc.niu.edu/School.aspx?schoolid=150162990252417",8.9,31.5,"EMERGING","This school has developed an action plan to support social and emotional learning (SEL). Leaders and staff have assessed their school climate, and they are beginning to adopt best practices to support SEL for all students.",2022,41.792348,-87.594752,0,939,0,0,0,0
"582",610191,"STONE","Stone Elementary Scholastic Academy","Magnet","ES","6239 N LEAVITT ST","Chicago","Illinois",60659,2022,NA,NA,NA,NA,NA,"NO DATA AVAILABLE","Student Attainment measures how well the school performed on standardized tests at a single point in time. This school’s scores are compared to national average scores. A 50th percentile score means the school is performing at the same level as the national average school.","ORGANIZED","Results are based on student and teacher responses to the My Voice, My School 5Essentials survey. For more information on this survey and other measures of school culture and climate visit  https://www.5-essentials.org/ .",94.7,73,60.8,71,"EXCELLING","This school is Excelling in the arts. It meets the goals and priorities outlined in the CPS Arts Education Plan, including Staffing & Instruction, Partnerships, Community & Culture, and Budget & Planning. To learn more, visit  http://www.cpsarts.org/ .","STRONG","NEUTRAL","NEUTRAL","STRONG","NEUTRAL","NEUTRAL",NA,5.4,NA,13.8,"","2.2 days",2021,2022,97.2,94,86.9,91,93,92.5,NA,NA,NA,2021,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,2022,"http://iirc.niu.edu/School.aspx?schoolid=150162990252468",3.3,17,"ESTABLISHED","This school has put in place systems and structures to support social and emotional learning (SEL). This may include SEL action plans, ongoing training for teachers and staff, partnerships with community organizations, time for SEL in the master schedule, and/or targeted and intensive SEL services.",2022,41.995359,-87.684793,0,939,0,0,0,0
"583",609893,"DORE","John C Dore Elementary School","Neighborhood","ES","7134 W 65TH ST","Chicago","Illinois",60638,2022,NA,2022,NA,NA,NA,"NO DATA AVAILABLE","Student Attainment measures how well the school performed on standardized tests at a single point in time. This school’s scores are compared to national average scores. A 50th percentile score means the school is performing at the same level as the national average school.","PARTIALLY ORGANIZED","Results are based on student and teacher responses to the My Voice, My School 5Essentials survey. For more information on this survey and other measures of school culture and climate visit  https://www.5-essentials.org/ .",88.5,73,72.9,71,"STRONG","This school is Strong in the arts. It nearly meets the goals and priorities outlined in the CPS Arts Education Plan, including Staffing & Instruction, Partnerships, Community & Culture, and Budget & Planning. To learn more, visit  http://www.cpsarts.org/ .","NEUTRAL","NEUTRAL","NEUTRAL","WEAK","WEAK","NEUTRAL",0.9,5.4,7.4,13.8,"1.8 days","2.2 days",2021,2022,93.2,91,86.9,90.1,92,92.5,NA,NA,NA,2021,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,2022,"http://iirc.niu.edu/School.aspx?schoolid=150162990252167",6.1,31.6,"EMERGING","This school has developed an action plan to support social and emotional learning (SEL). Leaders and staff have assessed their school climate, and they are beginning to adopt best practices to support SEL for all students.",2022,41.77382587,-87.79974193,0,939,0,0,0,0
"584",609789,"BARRY","John Barry Elementary School","Neighborhood","ES","2828 N KILBOURN AVE","Chicago","Illinois",60641,2022,NA,2022,NA,NA,NA,"NO DATA AVAILABLE","Student Attainment measures how well the school performed on standardized tests at a single point in time. This school’s scores are compared to national average scores. A 50th percentile score means the school is performing at the same level as the national average school.","MODERATELY ORGANIZED","Results are based on student and teacher responses to the My Voice, My School 5Essentials survey. For more information on this survey and other measures of school culture and climate visit  https://www.5-essentials.org/ .",89,73,70.8,71,"EXCELLING","This school is Excelling in the arts. It meets the goals and priorities outlined in the CPS Arts Education Plan, including Staffing & Instruction, Partnerships, Community & Culture, and Budget & Planning. To learn more, visit  http://www.cpsarts.org/ .","NEUTRAL","STRONG","STRONG","WEAK","WEAK","STRONG",NA,5.4,NA,13.8,"","2.2 days",2021,2022,92.4,87.9,86.9,90.7,93.1,92.5,NA,NA,NA,2021,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,2022,"http://iirc.niu.edu/School.aspx?schoolid=150162990252067",13,48,"ESTABLISHED","This school has put in place systems and structures to support social and emotional learning (SEL). This may include SEL action plans, ongoing training for teachers and staff, partnerships with community organizations, time for SEL in the master schedule, and/or targeted and intensive SEL services.",2022,41.932511,-87.739388,0,939,0,0,0,0
"585",400144,"YCCS - WEST","YCCS-West HS","Charter","HS","4909 W DIVISION ST","Chicago","Illinois",60651,2022,NA,NA,NA,NA,NA,"FAR BELOW EXPECTATIONS","Student Attainment measures how well the school performed on standardized tests at a single point in time. This school's score is based on attainment relative to the combined College Readiness Benchmark scores, set by College Board. To learn more, visit  https://collegereadiness.collegeboard.org .","ORGANIZED","Results are based on student and teacher responses to the My Voice, My School 5Essentials survey. For more information on this survey and other measures of school culture and climate visit  https://www.5-essentials.org/ .",50,73,99.9,71,"DEVELOPING","This school is Developing in the arts. It occasionally meets the goals and priorities of the CPS Arts Education Plan including Staffing & Instruction, Partnerships, Community & Culture and Budget & Planning. To learn more, visit  http://www.cpsarts.org/ .","NOT ENOUGH DATA","STRONG","STRONG","NOT ENOUGH DATA","NOT ENOUGH DATA","WEAK",NA,5.4,NA,13.8,"","2.2 days",2021,2022,44.7,48.1,86.9,NA,NA,92.5,5.3,21.2,6.1,2021,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.5,61.8,14.1,61.9,50,71.2,NA,NA,2021,2022,"http://iirc.niu.edu/School.aspx?schoolid=15016299025071C",74,91,"NOT RATED","This school has not submitted an action plan to support school climate and social & emotional learning (SEL).",2022,41.90224,-87.74881,0,939,0,0,0,0
"586",400055,"NOBLE - RAUNER HS","Noble - Rauner College Prep","Charter","HS","1337 W OHIO ST","Chicago","Illinois",60642,2022,NA,NA,NA,NA,NA,"BELOW EXPECTATIONS","Student Attainment measures how well the school performed on standardized tests at a single point in time. This school's score is based on attainment relative to the combined College Readiness Benchmark scores, set by College Board. To learn more, visit  https://collegereadiness.collegeboard.org .","NOT ENOUGH DATA","Results are based on student and teacher responses to the My Voice, My School 5Essentials survey. For more information on this survey and other measures of school culture and climate visit  https://www.5-essentials.org/ .",17.3,73,43.9,71,"STRONG","This school is Strong in the arts. It nearly meets the goals and priorities outlined in the CPS Arts Education Plan, including Staffing & Instruction, Partnerships, Community & Culture, and Budget & Planning. To learn more, visit  http://www.cpsarts.org/ .","NOT ENOUGH DATA","NOT ENOUGH DATA","NOT ENOUGH DATA","NOT ENOUGH DATA","NOT ENOUGH DATA","NOT ENOUGH DATA",NA,5.4,NA,13.8,"","2.2 days",2021,2022,79,81.6,86.9,NA,NA,92.5,4.3,2,6.1,2021,2022,91.5,88.8,87.6,86.7,86.2,82.9,86.9,80.2,90.3,84,86.7,83.8,74.2,61.8,79.6,61.9,61.5,71.2,77.3,71.7,2021,2022,"http://iirc.niu.edu/School.aspx?schoolid=15016299025029C",5.1,66.2,"NOT RATED","This school has not submitted an action plan to support school climate and social & emotional learning (SEL).",2022,41.892425,-87.660859,904,939,30.6,21.8,19.5,23.8
"587",400137,"LITTLE BLACK PEARL HS","Little Black Pearl Art and Design Academy","Charter","HS","1060 E 47TH ST","Chicago","Illinois",60653,2022,NA,NA,NA,NA,NA,"FAR BELOW EXPECTATIONS","Student Attainment measures how well the school performed on standardized tests at a single point in time. This school's score is based on attainment relative to the combined College Readiness Benchmark scores, set by College Board. To learn more, visit  https://collegereadiness.collegeboard.org .","MODERATELY ORGANIZED","Results are based on student and teacher responses to the My Voice, My School 5Essentials survey. For more information on this survey and other measures of school culture and climate visit  https://www.5-essentials.org/ .",60.6,73,60,71,"STRONG","This school is Strong in the arts. It nearly meets the goals and priorities outlined in the CPS Arts Education Plan, including Staffing & Instruction, Partnerships, Community & Culture, and Budget & Planning. To learn more, visit  http://www.cpsarts.org/ .","NOT ENOUGH DATA","STRONG","WEAK","NOT ENOUGH DATA","NOT ENOUGH DATA","NEUTRAL",NA,5.4,NA,13.8,"","2.2 days",2021,2022,91.3,74.8,86.9,NA,NA,92.5,12.5,8.3,6.1,2021,2022,NA,NA,NA,NA,84.6,82.9,84,80.2,84,84,100,83.8,53.1,61.8,32.1,61.9,NA,NA,60,71.7,2021,2022,"http://iirc.niu.edu/School.aspx?schoolid=150162990253804",NA,NA,"EMERGING","This school has developed an action plan to support social and emotional learning (SEL). Leaders and staff have assessed their school climate, and they are beginning to adopt best practices to support SEL for all students.",2022,41.809695,-87.59934,792,939,10.7,7.1,8.3,9.1
"588",609753,"CHICAGO AGRICULTURE HS","Chicago High School for Agricultural Sciences","Magnet","HS","3857 W 111TH ST","Chicago","Illinois",60655,2022,NA,NA,NA,NA,NA,"BELOW EXPECTATIONS","Student Attainment measures how well the school performed on standardized tests at a single point in time. This school's score is based on attainment relative to the combined College Readiness Benchmark scores, set by College Board. To learn more, visit  https://collegereadiness.collegeboard.org .","WELL ORGANIZED","Results are based on student and teacher responses to the My Voice, My School 5Essentials survey. For more information on this survey and other measures of school culture and climate visit  https://www.5-essentials.org/ .",78.6,73,60,71,"EXCELLING","This school is Excelling in the arts. It meets the goals and priorities outlined in the CPS Arts Education Plan, including Staffing & Instruction, Partnerships, Community & Culture, and Budget & Planning. To learn more, visit  http://www.cpsarts.org/ .","STRONG","NEUTRAL","STRONG","STRONG","STRONG","NEUTRAL",2.5,5.4,34.5,13.8,"2.1 days","2.2 days",2021,2022,89.8,90.2,86.9,90.2,93.1,92.5,2.3,1.5,6.1,2021,2022,86.6,88.8,86.2,86.7,71.6,82.9,79.4,80.2,81.4,84,82.7,83.8,73.5,61.8,67.1,61.9,73.5,71.2,91.9,71.7,2021,2022,"http://iirc.niu.edu/School.aspx?schoolid=150162990250772",4.4,33.5,"EMERGING","This school has developed an action plan to support social and emotional learning (SEL). Leaders and staff have assessed their school climate, and they are beginning to adopt best practices to support SEL for all students.",2022,41.691221,-87.71777,930,939,47.9,38.5,28.4,38.5
"589",610121,"IRVING","Washington Irving Elementary School","Neighborhood","ES","749 S OAKLEY BLVD","Chicago","Illinois",60612,2022,NA,2022,NA,NA,NA,"NO DATA AVAILABLE","Student Attainment measures how well the school performed on standardized tests at a single point in time. This school’s scores are compared to national average scores. A 50th percentile score means the school is performing at the same level as the national average school.","NOT YET ORGANIZED","Results are based on student and teacher responses to the My Voice, My School 5Essentials survey. For more information on this survey and other measures of school culture and climate visit  https://www.5-essentials.org/ .",95.2,73,61.3,71,"DEVELOPING","This school is Developing in the arts. It occasionally meets the goals and priorities of the CPS Arts Education Plan including Staffing & Instruction, Partnerships, Community & Culture and Budget & Planning. To learn more, visit  http://www.cpsarts.org/ .","NEUTRAL","WEAK","NEUTRAL","WEAK","WEAK","WEAK",4.9,5.4,15.2,13.8,"1.6 days","2.2 days",2021,2022,88,86.2,86.9,83.9,92.1,92.5,NA,NA,NA,2021,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,2022,"http://iirc.niu.edu/School.aspx?schoolid=150162990252281",8.9,55,"ESTABLISHED","This school has put in place systems and structures to support social and emotional learning (SEL). This may include SEL action plans, ongoing training for teachers and staff, partnerships with community organizations, time for SEL in the master schedule, and/or targeted and intensive SEL services.",2022,41.871595,-87.683616,0,939,0,0,0,0
"590",609732,"STEINMETZ HS","Charles P Steinmetz College Preparatory HS","Neighborhood","HS","3030 N MOBILE AVE","Chicago","Illinois",60634,2022,NA,NA,NA,NA,NA,"FAR BELOW EXPECTATIONS","Student Attainment measures how well the school performed on standardized tests at a single point in time. This school's score is based on attainment relative to the combined College Readiness Benchmark scores, set by College Board. To learn more, visit  https://collegereadiness.collegeboard.org .","MODERATELY ORGANIZED","Results are based on student and teacher responses to the My Voice, My School 5Essentials survey. For more information on this survey and other measures of school culture and climate visit  https://www.5-essentials.org/ .",68.1,73,74.7,71,"STRONG","This school is Strong in the arts. It nearly meets the goals and priorities outlined in the CPS Arts Education Plan, including Staffing & Instruction, Partnerships, Community & Culture, and Budget & Planning. To learn more, visit  http://www.cpsarts.org/ .","NEUTRAL","NEUTRAL","NEUTRAL","NEUTRAL","NEUTRAL","WEAK",26.4,5.4,19.7,13.8,"1.9 days","2.2 days",2021,2022,77.2,72.4,86.9,79.9,91.2,92.5,1.7,4,6.1,2021,2022,75.1,88.8,69.6,86.7,73,82.9,70.5,80.2,73.9,84,79.5,83.8,52.3,61.8,53,61.9,62.7,71.2,58,71.7,2021,2022,"http://iirc.niu.edu/School.aspx?schoolid=150162990250041",19.7,75.5,"EMERGING","This school has developed an action plan to support social and emotional learning (SEL). Leaders and staff have assessed their school climate, and they are beginning to adopt best practices to support SEL for all students.",2022,41.935634,-87.783515,833,939,16.1,12.4,9.4,12.8
"591",609790,"BARTON","Clara Barton Elementary School","Neighborhood","ES","7650 S WOLCOTT AVE","Chicago","Illinois",60620,2022,NA,NA,NA,NA,NA,"NO DATA AVAILABLE","Student Attainment measures how well the school performed on standardized tests at a single point in time. This school’s scores are compared to national average scores. A 50th percentile score means the school is performing at the same level as the national average school.","ORGANIZED","Results are based on student and teacher responses to the My Voice, My School 5Essentials survey. For more information on this survey and other measures of school culture and climate visit  https://www.5-essentials.org/ .",80.9,73,58.5,71,"DEVELOPING","This school is Developing in the arts. It occasionally meets the goals and priorities of the CPS Arts Education Plan including Staffing & Instruction, Partnerships, Community & Culture and Budget & Planning. To learn more, visit  http://www.cpsarts.org/ .","NEUTRAL","WEAK","NEUTRAL","STRONG","STRONG","VERY WEAK",6.2,5.4,86.4,13.8,"2.2 days","2.2 days",2021,2022,88.7,86.6,86.9,84,90.5,92.5,NA,NA,NA,2021,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,2022,"http://iirc.niu.edu/School.aspx?schoolid=150162990252068",22.4,56.4,"EMERGING","This school has developed an action plan to support social and emotional learning (SEL). Leaders and staff have assessed their school climate, and they are beginning to adopt best practices to support SEL for all students.",2022,41.754194,-87.670927,0,939,0,0,0,0
"592",609693,"WESTINGHOUSE HS","George Westinghouse College Prep","Selective enrollment","HS","3223 W FRANKLIN BLVD","Chicago","Illinois",60624,2022,NA,NA,NA,2013,NA,"MET EXPECTATIONS","Student Attainment measures how well the school performed on standardized tests at a single point in time. This school's score is based on attainment relative to the combined College Readiness Benchmark scores, set by College Board. To learn more, visit  https://collegereadiness.collegeboard.org .","WELL ORGANIZED","Results are based on student and teacher responses to the My Voice, My School 5Essentials survey. For more information on this survey and other measures of school culture and climate visit  https://www.5-essentials.org/ .",51.4,73,76.8,71,"STRONG","This school is Strong in the arts. It nearly meets the goals and priorities outlined in the CPS Arts Education Plan, including Staffing & Instruction, Partnerships, Community & Culture, and Budget & Planning. To learn more, visit  http://www.cpsarts.org/ .","STRONG","NEUTRAL","STRONG","STRONG","STRONG","WEAK",11,5.4,1.2,13.8,"2.0 days","2.2 days",2021,2022,83.4,86.5,86.9,82.4,91.7,92.5,1.2,1.6,6.1,2021,2022,97.3,88.8,96.5,86.7,96.5,82.9,91.6,80.2,94.4,84,92.5,83.8,82.2,61.8,86.2,61.9,79.6,71.2,81.2,71.7,2021,2022,"http://iirc.niu.edu/School.aspx?schoolid=150162990250857",3.8,47.9,"ESTABLISHED","This school has put in place systems and structures to support social and emotional learning (SEL). This may include SEL action plans, ongoing training for teachers and staff, partnerships with community organizations, time for SEL in the master schedule, and/or targeted and intensive SEL services.",2022,41.889977,-87.707332,994,939,0,0,47.1,46.9
"593",610209,"VOLTA","Alessandro Volta Elementary School","Neighborhood","ES","4950 N AVERS AVE","Chicago","Illinois",60625,2022,NA,2022,NA,NA,NA,"NO DATA AVAILABLE","Student Attainment measures how well the school performed on standardized tests at a single point in time. This school’s scores are compared to national average scores. A 50th percentile score means the school is performing at the same level as the national average school.","ORGANIZED","Results are based on student and teacher responses to the My Voice, My School 5Essentials survey. For more information on this survey and other measures of school culture and climate visit  https://www.5-essentials.org/ .",92.8,73,60,71,"DEVELOPING","This school is Developing in the arts. It occasionally meets the goals and priorities of the CPS Arts Education Plan including Staffing & Instruction, Partnerships, Community & Culture and Budget & Planning. To learn more, visit  http://www.cpsarts.org/ .","STRONG","NEUTRAL","NEUTRAL","NEUTRAL","NEUTRAL","WEAK",0.4,5.4,7.1,13.8,"2.0 days","2.2 days",2021,2022,95.1,90.4,86.9,89.3,91.5,92.5,NA,NA,NA,2021,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,2022,"http://iirc.niu.edu/School.aspx?schoolid=150162990252494",11.2,33.5,"EXEMPLARY","This school has a strong commitment and robust systems to support social and emotional learning (SEL).  Documents, observations, and interviews with students, parents, and other members of the school community demonstrate that SEL is a core part of students’ experience and the learning environment meets CPS School Climate Standards.",2022,41.971634,-87.724605,0,939,0,0,0,0
"594",609896,"DRUMMOND","Thomas Drummond Elementary School","Magnet","ES","1845 W CORTLAND ST","Chicago","Illinois",60622,2022,NA,NA,NA,NA,NA,"NO DATA AVAILABLE","Student Attainment measures how well the school performed on standardized tests at a single point in time. This school’s scores are compared to national average scores. A 50th percentile score means the school is performing at the same level as the national average school.","WELL ORGANIZED","Results are based on student and teacher responses to the My Voice, My School 5Essentials survey. For more information on this survey and other measures of school culture and climate visit  https://www.5-essentials.org/ .",96,73,64.3,71,"EXCELLING","This school is Excelling in the arts. It meets the goals and priorities outlined in the CPS Arts Education Plan, including Staffing & Instruction, Partnerships, Community & Culture, and Budget & Planning. To learn more, visit  http://www.cpsarts.org/ .","VERY STRONG","STRONG","STRONG","VERY STRONG","VERY STRONG","STRONG",1.6,5.4,41.7,13.8,"1.6 days","2.2 days",2021,2022,98.1,93.8,86.9,89.8,92.5,92.5,NA,NA,NA,2021,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,2022,"http://iirc.niu.edu/School.aspx?schoolid=150162990252172",NA,14.9,"EMERGING","This school has developed an action plan to support social and emotional learning (SEL). Leaders and staff have assessed their school climate, and they are beginning to adopt best practices to support SEL for all students.",2022,41.915914,-87.674495,0,939,0,0,0,0
"595",610340,"CHICAGO ACADEMY HS","Chicago Academy High School","Small","HS","3400 N AUSTIN AVE","Chicago","Illinois",60634,2022,NA,NA,NA,NA,NA,"BELOW EXPECTATIONS","Student Attainment measures how well the school performed on standardized tests at a single point in time. This school's score is based on attainment relative to the combined College Readiness Benchmark scores, set by College Board. To learn more, visit  https://collegereadiness.collegeboard.org .","ORGANIZED","Results are based on student and teacher responses to the My Voice, My School 5Essentials survey. For more information on this survey and other measures of school culture and climate visit  https://www.5-essentials.org/ .",88.9,73,80.4,71,"EXCELLING","This school is Excelling in the arts. It meets the goals and priorities outlined in the CPS Arts Education Plan, including Staffing & Instruction, Partnerships, Community & Culture, and Budget & Planning. To learn more, visit  http://www.cpsarts.org/ .","NEUTRAL","STRONG","STRONG","NEUTRAL","NEUTRAL","NEUTRAL",0.2,5.4,1,13.8,"2.0 days","2.2 days",2021,2022,94.1,90.3,86.9,86.6,93.7,92.5,NA,NA,6.1,2021,2022,97.8,88.8,95.7,86.7,95.5,82.9,93.8,80.2,95.3,84,93.9,83.8,62.1,61.8,64.4,61.9,72.4,71.2,72.9,71.7,2021,2022,"http://iirc.niu.edu/School.aspx?schoolid=150162990250820",3.9,31.6,"ESTABLISHED","This school has put in place systems and structures to support social and emotional learning (SEL). This may include SEL action plans, ongoing training for teachers and staff, partnerships with community organizations, time for SEL in the master schedule, and/or targeted and intensive SEL services.",2022,41.943054,-87.776847,921,939,50.9,30.8,27.2,35.8
